text,label
為準備聖誕禮物今日就來到旺角，隨便走走看。行到太子，肚開始餓，就在彌敦道找找有咩食。見到這間芝士雞煲，感覺新奇，就上去試試。             751               1110   芝士雞煲點了小份量的芝士，芝士粒鋪滿整個表面。熱溶後，一開蓋白黃黃一片，每件雞都被芝士均勻地包裹著。 半份雞煲的份量可不少，有超過15件雞，雞件的味道可以再咸少少。             98               217   火爐配料點了特級霜降和牛單看顏色分佈就知道質素高，一點點白色的雪花平均散落在每個位置。放在芝士湯底裏約5-8分鐘就剛剛好夠熟，口感彈牙，軟滑，肥瘦適中，淡淡的油香，正！             55   竹笙爽口，不會灼熟就散開，一碟都有15條以上，算抵食。 脆鯇腩很新鮮，魚肉爽口彈牙，有口感。每片的厚度切得剛剛好，不會外熟內生。 響玲層次豐富，夠脆，一卷的直俓接近6-8cm。放入鍋中，響玲的外層沾滿芝士，芝味與響玲的油香很夾，內脆外creamy，與芝士湯底是絕配。             69   翡翠苗爽甜，青青綠綠的，不會很老又沒有泥沙，全份的份量都算多。             50   峰巢冷豆腐有5-6塊，上碟是一塊冰。峰巢狀的小孔滿滿地吸引了芝士湯底，變成了芝士豆腐。             58   竹蔗茅根一壺可以添到6-8杯，甜度適中，濃濃的竹蔗和紅蘿蔔味，應該是自家製作，用來清熱氣不錯。             57               277,2
早排有朋友喺印尼過嚟，因為嗰邊比較少有西餐食，所以梗係帶佢去一啲可以望到香港夜景嘅地方食飯，咁啱有朋友介紹呢間餐廳仲會有得聽住歌食飯添。  唔想諗咁多我就直接揀咗個二人套餐，另外都加咗個海鮮拼盤。  海鮮拼盤方面有兩隻生蠔八爪魚味噌鮑魚等等。海鮮拼盤入邊我最鍾意食嗰個鮑魚，唔算好鮮甜不過呢味道腌得好正係咪味噌嚟嘅  頭盤嘅話就揀咗芒果沙律，酸酸甜甜咁都幾開胃。 湯方面係蘑菇湯，呢個超級推介有好香嘅黑松露味，口感都好豐富因為蘑菇切左超級細粒唔係剩係得湯仲有咬口。 主食方面我哋就揀咗牛脷同埋牛扒，牛脷超級大舊，調味都啱啱好，不過就建議俾多啲汁啦因為份量好大嘅關係去到後期唔夠汁點。 總括嚟講今次嘅體驗幾好望住好靚嘅維港跟住又可以聽住歌食飯，見到有啲情侶慶祝，同男朋友嚟食都唔錯。,1
呢間Cafe用左好多糖果色來佈置，環境都幾靚，適合打卡。 同朋友叫左個2人set dinner。             345   前菜有牛油果烤雞胸沙律同精選小食拼盤。 餐湯係南瓜湯，都幾好飲，濃度甜度剛剛好👍🏽 主菜揀左煙肉燒烤菇義大利飯同紐西蘭肉眼牛扒。 煙肉燒烤菇意大利飯好正，超多雜菇，食落啖啖菇，口感豐富，所以鍾意食菇既朋友一定要試呢個飯！ 牛排煎到7成熟，剛剛好，排既厚度適中，食落有口感👍🏽 此外，店員既服務都好好，好細心同貼心😚,1
間唔中同成班朋友都會去食雞煲聚一聚，我地最愛大家圍住搶食既時刻，夠哂開心又熱鬧，今次我地都唔例外，相約去食雞煲，今次終於都黎到食依間既芝士雞煲，依間既芝士雞煲相當有名，之前一直想食都訂唔到位，長期滿座，令我地更加期待             131   一般入到雞煲店都會一大陣打邊爐味，但依度竟然唔會有個陣味之餘，通風系統做得幾好，食物同飲品都有很多選擇，仲有私人房供訂座，如果人多係可以訂房，望落應該都可以坐到十個人左右             81   平時去食雞煲都係食麻辣，但依度既芝士雞煲好有名，當然要叫黎嚐一嚐，叫左個細煲，落單時店員好細心預先問我地食唔食芫茜，因為煲內有，如果唔食，可以叫佢走芫茜的，芝士煲一送上枱，已見到好多芝士係面頭，芝士慢慢咁溶化中，店員幫忙開煲蓋話可以食             51               50   每件雞都被芝士包住咁，雖然係芝士份量非常多，但食落一點都唔會感到有滯膩感，而且味道剛剛好，唔會過咸，味道又香，仲有我最愛既洋蔥，份量又夠多，正！ 手切特級霜降和牛(細) 食落好重牛肉味，啖啖肉有咬口，唔會太薄又唔太厚，肥瘦適中，脂肪分怖好靚，值得推介 黑松露蟹子魚麵 食落好似魚滑咁，只係形狀唔同左，一條條咁幾得意，入口好香黑松露味，個味道同芝士好夾，食個時仲食到蟹子脆卜卜口感 白鱔片 平時食雞煲都好少會叫黎食或者好少地方會有，見到依度有就即叫，口感爽脆，而家食得出好新鮮 整體而言，食材質素同芝士雞煲都的確唔錯，食完會有少少食過翻尋味既感覺，下次再約其他朋友黎過下口癮先。,2
冬天食日本野好似凍得滯，但對於一個鍾意食日本野嘅人黎講，咩時候食日本野都係正嘅。 今次選擇左位於佐敦嘅七福神。一路都唔知佐敦有日本野食，多得朋友帶，試到抵食大件嘅刺身，仲有我至愛嘅海膽一大板！ 除左刺身，我地仲叫左炙燒三文魚🍣同三文魚腩壽司。好長一件，抵過食連鎖店。種類方面都多過連鎖好多，有我鍾意食嘅燒魚刺、軟殻蟹卷、天婦羅蟹腳卷、安格斯牛肉野菜盛。所有野質素都好高，特別個安格斯牛，肉味雪花分量都係好足。 返食指數: 4.2 分 (最高5分)。成餐食到抱住個肚走，而且真係唔貴。食完呢次，我真真係會mark佢做我嘅日式料理飯堂。😋,2
Happy Friday🥳炸雞日🥰🥰 �同朋友點左2人餐（$398）包一份炸雞/焗雞；一份主菜；一份小食同埋飲品🥰 �🐔炸雞（蜜糖芥末加辣味) 諗左好耐要咩味道好🤣樣樣都想食😋今次食同上次食一樣，肉質嫩滑，唔會炸到太乾👍🏻加埋調味，真係好好食啊～個人比較喜歡蜜糖芥末🤤 �🍜水冷麵 加入泡菜～令冷麵味道更上一層😋 �🍟紫菜薯條 熱辣辣炸起 好難停口👅 �🍇提子特飲 竟然有條雪條浸住😆提子味道唔藥水👍🏻 �🌼菊花蜜特飲 建議少冰 🦑墨魚仔炒年糕（$138）追加左一份炒年糕😋帶點辣度既炒年糕係煙un控必點架🤤🥰,2
放咗工同女朋友經過見到呢一間素食之地2DP，就比佢新潮又寬敞舒適嘅環境吸引咗入去🤣 呢間舖頭唔單止有輕食、主食，仲有甜品             68   黑松露薯條(上) + 酥炸百頁豆腐(下) 🌠酥炸百頁豆腐 $35🌠 一碟有四舊外皮炸到金黃色， 薄薄嘅外皮咬落酥脆， 豆腐嘅質感過癮，有少少彈牙，似食魚片質感，加上甜甜酸酸帶少少辣既醬汁，味道幾夾 豆腐入面夾雜咗蔬果，感覺健康 🎆黑松露薯條 $68🎆 黑松露沙律醬味道香濃， 薯條熱辣辣， 而份量都好多， 少少沙律菜蔬果伴碟，味道都幾出色 🌌原個南瓜盅·大麥飯 $138🌌 原個本地南瓜包住燕麥飯，口感新奇有趣， 燕麥飯口感似薏米， 食落煙煙韌韌， 配合甜度高嘅南瓜，味道好好， 南瓜肉厚， 軟淋淋嘅南瓜肉加上煙韌嘅薏米，兩者配合唔錯 上面嘅天使麵炸到脆卜卜作裝飾 兩個人埋單265蚊經已食到好飽，眼見隔離枱吸引眼球嘅甜品但卻無能為力，惟有下回再戰 整體而言呢間2DP嘅素食都幾抵食又新潮， 有別於傳統嘅素菜，並不乏味，新潮又過癮，味道環境都唔錯，可以再嚟👍,1
復活節約咗朋友出黃大仙食飯，朋友推介去和氣食堂開餐，咁就go go go! 首先，今次試下食立魚薄切刺身！好新鮮呀！話係薄切，食落口都好有口感，厚度！ 沖繩風沙律，好大盤，沙律菜又新鮮，正！ 芝士厚燒玉子，大大件，超抵食！ 三文魚五味，三文魚壽司配搭5個食法，有原味，牛油果，咖哩鹽，芝士，海膽，各有特色，啲三文魚好厚身，食到停唔到口！ 黑䐁腩燒丼，嘩，有好多片黑豚肉呀，師傅將黑豚肉燒得少少膿，少少脆，好好味！ 朋友果然冇推介錯，我都要推介比其他朋友來開餐呀！,1
收工陪同事行完街，醒起有間食芝士雞煲既鋪頭喺附近就立立臨捉佢同事黎食喇。             466   細既黃金芝士鍋都係$148，仲要件件雞都大大舊，抵阿！             382   配料方面價錢唔算貴，最重要係樣樣都好食。 落完單吹左陣水，個鍋就黎喇，一個字形容曬，快！ 個鍋煲緊既途中緊係食住小食先啦，呢個芝士春卷，咬落香脆，最重要唔會一咬成口油咁，正阿。 7-8分鐘左右，個鍋就搞掂喇，你睇d芝士多到，睇番相都流口水阿。 每塊雞都啖啖肉，又滑，唯一唔好係塊雞太大塊，女仔食起上黎都幾麻煩，不過兩條麻甩佬緊係唔怕啦，大啖大啖咁食阿，爽！ 呢個黑蟹子墨魚滑，彈到不得了，墨魚味又夠。 哈哈蝦中寶，個感個好似食蝦餃咁，值得一試。 花枝片夠爽口，又無會痴牙，可以一值。 炸魚皮同響鈴夠脆又香👍🏻👍🏻👍🏻 肥牛就麻通少少喇，不過勝在份量夠。             45   兩條麻甩佬，$841飽到差d食唔落，野食又ok，性價比高啦。,1
今日諗住去尖沙咀厚福街附近食甜品，順個便去食埋晚餐咁，點知俾我發現呢間餐廳好似幾好食咁，我眼見好多人都去食，所以又做番個香港人心態去跟住食埋一份，一入到去見到佢哋（員工）個個都好有活力咁，令到我都好有精神咁！！咁就睇吓個餐牌啦，其實樣樣都好吸引我，但我最後都揀咗個素漢堡，佢會連蕃薯條，感覺好特別又少食到，所以就二話不說叫呢碟，嚟到比我想像中要大個包，咁我首先食咗個薯條先，嘩！！好好食呀！仲好食過薯仔嗰種，外脆內軟咁，好味到爆^_^另外個包整得極之好，尤其係個素漢堡排，整到差啲以為食梗肉嚟0.0唔知點先可以整到咁好食呢？ 之後仲叫咗杯青提奇異果鐵觀音乳酪，因為見佢好似好特別嘅配搭就唔忍心唔叫嘞！點知真係超好飲！！佢個名有咩就月咩味，但又唔會有違和感，配得極級好！讚呀！！ 因為想食甜品，所以就見佢有套餐1+1咁，就揀咗個牛油果素雞柳竹筒粉，其實感覺同長通粉係差唔多嘅，唔知有無分別，但係呢個唔係重點，而係個味道十分之好，如果滿分一佰嘅話，佢應該有一千分，都係啦素雞柳，我都差啲以為又係肉嚟0.0整得太似了，味覺被誤會了！！落咗好多心機了！之後伷配搭埋茄子、白蘿白、牛油果汁，簡直係創舉！無得頂啦！！最後當然係個最想食嘅甜品！提子乾窩夫拼鐵觀音雪糕，嘩！！一嚟到個賣相驚人，吸引我好耐，搞到食嗰陣啲雪糕都要開始熔了！太誇張了吧！！通常有個窩又有雪糕就要一齊食，點知果然無錯！！係極之好味，我真係未食過先！太過強大喇！你贏咗了，呢個有五千分！！,1
近日發現皮膚狀態點不好，經常出粒粒，唯有吃得清淡一點。  知道尖沙咀厚福街開了一間新派的健康素食店，這天碰巧經過決定試試。  細看餐牌，才知道餐廳除了主打素食，還有茶品，雖然食品選擇不及一般cafe多，但勝在感  覺健康。  餐廳走文青路線，木製餐桌，配上落地玻璃，視野開揚。  他他醬魚柳漢堡薯條 先談談薯條，廚師用上蕃薯條來製作，入口時除了香脆，還多了一份蕃薯甜香，不需蘸上茄汁都已經非常好吃。  漢堡旁除了有薯條，還放了沙律菜，個人認為沙律菜非常新鮮，口感爽脆，味道配配甜甜，吃後胃口大開。  紅棗桂圓桃膠  女生不能只喝凍飲，就點了這杯補血滋潤的紅棗桂圓桃膠來喝，味道甜甜的，帶有陣陣紅棗香，加上桂圓香甜，桃膠軟滑，非常順喉滋潤。,1
"每個月都會同家人聚頭，一齊食餐飯，今次選了七福神。 皆因有料理、刺食、生蠔、海膽等等，岩晒媽咪胃口。             62   先來 Gillardeau$144， 蠔身細小， 很淡蠔味，不像日常吃慣的那種，但仍是有嫩中帶脆及清爽的口感。         Gillardeau 牡丹蝦$58，色澤鮮亮，條條拗腰抬頭的姿勢，結實彈身又鮮甜。         牡丹蝦 海膽刺身一板$118，海膽大小不一， 但粒粒完整得可輕易夾起，細粒的清甜，大粒的濃厚。拌著飯粒，用紫菜卷著一起吃，好幸福呀！         海膽刺身一板 清酒煮蜆$55，可以說，這個是我吃過以來，最濃最重酒味的，蜆肉嫩滑沒有沙， 份量與價錢成正比，我已急不及待的用蜆殼盛那清酒來喝了。         清酒煮蜆 串燒5品盛盒$68，沒有牛沒有內臟，有冬菇、雞中翼、豬頸肉串、大蔥雞肉、青椒仔，這款好合胃口，雞類不會太乾身，有著應有的肉汁，豬頸肉好爽口，青椒仔微辣，不錯。         串燒5品盛盒 香芒花之戀$48，有芒果有三文魚，每次食壽司，幾乎都愛點這個，鮮甜厚身三文魚裡，有圓波波飯糰，餸比飯還要多，熟甜香芒加上拌碟芒果醬，正!         香芒花之戀 蟹籽壽司$18, 從紫菜外都看到蟹籽之多，高達1cm, 剔透又脆卜卜。         蟹籽壽司$18 最後，來個稻庭烏冬$52，原本以為會太腍，沾涼湯後卻條條分明又清新，炎夏吃這個最舒服。",1
"第唔知幾次食了, 又多款野食,價錢唔貴！ 坐得舒服！嘿嘿 炸墨魚咀, 好味! 外皮炸到脆,D墨魚咀又軟, 嘿嘿 鰻魚炒飯,差不多次次都叫, 好香 飯又粒粒分明, 鰻魚又多! 嘿嘿 鐵板和牛粒, 一樣食過2次或以上 D薯蓉特別好味! 牛就算軟腍!嘿嘿 軟殼蟹手卷,食到中下底都仲有蟹, 上台時紫菜仲脆卜卜,好味嘿嘿 壽司拼盤, 抵食, 味道OK, 低價中等味道,嘿嘿 串燒炸物, 熱辣郊脆卜卜, 不錯!嘿嘿 中華沙津, 其實味道都係一樣, 不過主要是份量多.嘿嘿",1
最近天氣仍然好熱，變得冇胃口，又想食輕盈一點，所以見呢間小店有古樹茶、素食、手工甜品......就入去放鬆一下。 以白色為主的裝潢，簡潔乾淨，樓底亦高令人感覺更有空間感。以茶葉/茶具裝飾，看得出餐廳的茶品都更高質。 Menu仲簡單介紹古樹茶、採茶、炒茶及揉捻茶。唔知點揀岩自己既茶，亦有參考資料。 我點了杯限量發售的茶及素食的意粉。 餐飲是類似mocktail的茶，用高腳杯裝別具風格。主食的份量亦是輕量，不會過多亦也不少。         羽衣甘藍欖油香蒜扁意粉 羽衣甘藍欖油香蒜扁意粉 $82 睇落幾清幾簡約，味道原來辛辣中帶點蒜香，令人食慾大增。咸味、辣味都調得岩岩好。 欖油令意粉更順滑，意粉也煮得al dente有咬口，配埋爽脆多汁的蔬菜食，好輕盈健康。         巴塞隆拿紅桑莓伯爵 巴塞隆拿紅桑莓伯爵（限量供應）$52 生果加茶的mocktail，有紅莓的酸同果香，加埋伯爵茶獨有的橘子清香，味道好夾，甜中帶酸，清新涼爽，好岩夏日飲，仲越飲越醒神開胃。 另外，對住牆邊的吧枱提供充電位，貼心的設計，自己帶定充電線來。             100,2
"朋友升職，近排愛上左食魚生，發覺原來佐敦呢間食評都ok ,有人請一於去試下         自選魚生拼盤 Total 5款魚生+3隻蠔 厚切三文魚腩五件$60，勁肥美，好好味 帶子六件，比較細隻但係都新鮮 海膽一版$112，海膽好抵食 牡丹蝦兩隻$58好大隻又爽又彈牙 活赤背$42新鮮爽口，超正 生蠔三隻 ＄48 一隻即開生蠔，勁好味，肥美鮮甜，爽口嫩滑 ＄28一隻，海水味重，小小鹹，超新鮮         雞泡魚干 雞泡魚干＄32 好食到停唔到口，好想一個人食晒，勁好味，啱啱焗好，香口又乾身         我紫薯粟子薯餅 紫薯栗子薯餅$42 新鮮炸起,紫薯薯蓉幼滑，原粒栗子好好咬，炸粉又唔厚，抵讚         豆腐什菜湯 豆腐雜菜湯$42 原來好大碗,好濃好香好滑 有勁多豆腐，冬菇，西蘭花，黃芽白         三文魚頭 鹽燒三文魚頭＄55 魚頭焗得好香，但係焗得太熟，啲肉有啲淋，不過味道OK         香橙雪芭 招牌香橙雪芭$42 原本想叫菠蘿雪芭但係賣晒所以要左香橙雪芭香甜橙味，帶有果肉，入口溶化,夏天食透心涼，真係爽yy  三個人都係＄710蚊，好抵，每人$230",1
之前有朋友介紹過話和氣食堂唔錯 於是就同朋友黎一試         三文魚牛油果沙津 三文魚牛油果沙津勁足料 有好多三文魚同埋牛油果🤤配搭埋個沙津汁 酸酸地咁好開胃再加上三文魚同沙津菜都好新鮮             217           鯛魚湯泡飯         鯛魚湯泡飯 鯛魚湯泡飯最驚喜因為我唔本身唔係好中意食魚好驚魚腥味😶 但朋友有興趣先嗌 估唔到個湯同埋鯛魚係完全冇腥味仲要好有鮮味加埋菠菜，葱花同埋玄米脆脆就冇咁單調 連唔中意食魚既我都愛上😌         鵝肝壽司&和牛壽司 呢度壽司既款式都幾多 但我同朋友想食啲平時好少食既就試咗鵝肝壽司同埋和牛壽司鵝肝壽司個鵝肝煎到岩岩好 外脆內軟咁仲要好濃味👍🏼 而和牛壽司塊和牛肉質勁嫩滑 雖然單價有少少貴但質素冇令我地失望🙈         千回火鳥 身為雞翼怪既我緊係唔少得雞翼🤤 燒得岩岩好勁正啊         金蒜燒日本米茄子 燒茄子好重蒜香味 岩晒我口味          宇治抹茶芭菲 最後緊係要嗌埋甜品抹茶控見到有宇治抹茶芭菲即刻心心眼 果然冇令我失望好濃抹茶味🍵 ！！ 呢餐真係出乎我意料之外 食得勁滿足,1
眾所周知，尖沙咀厚福街一帶的餐廳食肆非常多，不過每次經過我都偏愛到H8的Espuma 開餐。 這次餐廳推出了春日菜單 - from seed to bloom，28款限定美食，超級吸引。 南瓜日式麵豉活蜆寬條麵 寬條麵入口QQ，煙煙韌韌的，掛上滿滿的南瓜汁，味道甜甜的，而活蜆數量不少，每一隻都漲卜卜的，肥美鮮甜，讚。 香蔥櫻花蝦和風薄餅 薄餅的味道得好，值得推介，入口超級香脆，就像吃著薯片一樣，加上上面放了大量蟹子，櫻花蝦及木魚碎，令口感大大提升，非常惹味。 日式抹茶麻薯窩夫伴抹茶忌廉配雪糕 麻薯窩夫賣相精緻，窩夫有點幻彩感覺，口感外脆內QQ，非常特別，而下層更放了吉士醬及鮮果，味道酸酸甜甜的，想味道再豐富一點，可加入隨上的抹茶醬、紅豆蓉或caramel source，再伴著伴著抹茶雪糕，味道會更好。 鮮奶咖啡 咖啡口感細滑，味道濃醇，脂香味突出，配上cookie，為這餐完美結束。,1
當日行開去佐敦又想食日本野，見到好多評語，時間又早唔洗等位，所以就上去試下先。 上到去因為時間尚早仲有好多位。 價錢唔算貴，所以2個人叫左4款野食。 先黎食下壽司先，但飯比較細粒，魚生都一般 只是賣相不錯。 跟住就到軟殼蟹，都係個飯底麻麻，軟殼蟹都幾脆。 仲叫左炸蝦同薯餅，依2款都係一般般。 整體黎講，野食都好普通，價錢雖平，但應該唔會再去了。,2
"餐廳環境採用日本風格，格局感覺休閒舒服。 點左個左口魚邊牛油果沙律做前菜，成個沙律口感好清新，配搭好健康，加上黑松露,牛油果,令整個沙律更矝貴！ 自家制芝士厚燒玉子，甜甜地重有芝士流出黎，食左一件，就令我諗番起係日本食既玉子燒一個字！“正，真係回味！！！ 依個三文魚脆脆卷，口感真係好有層次，配搭好新穎！ 黑豚豬肩燒丼，豬肩部位肉質沒有肥膏，有咬口但又唔會韌！ 燒蠔，有芝士同蒜蓉兩種口味選擇，蠔好新鮮同大隻，好鮮甜，燒蠔用既蠔都咁新鮮，欣賞依間和氣食堂對食物品質既認真！ 鵝肝壽司同黑松露左口魚邊壽司。鵝肝用黎做壽司估唔到又幾夾，鵝肝油份包住壽司飯，味道一流！ 最後叫個糯米糍紅豆抹茶牛奶雪糕做飯後甜品，紅豆蓉撈埋d雪糕好好味，炎炎夏日食雪糕真係透心涼！ 重想一題既就係依到既員工好有禮貌同細心！",1
和同事食Lunch，佢哋話要食健康嘢。 跟住就去左厚福街這間主打健康輕食嘅2DP。 健康輕食餐個價錢真係唔輕咯🤦🏼‍♀️。 我要左9號菠菜蓉西蘭花椰香義大利麵（圖左下）， 青bb咁，望落好健康，好多西蘭花， 但係意粉有點少，我係完全唔夠飽， 或許這就是減肥輕食的意義，唔卑你食飽😂😂。    椰香味很夠，好清香，唔似普通忌廉意粉咁膩。 我可以食多一碗咯，仍然很餓😭。 個set lunch唔包嘢飲，嘢飲要加18蚊也是醉了。 我一個同事要2號餐，Anti-ox抗氧凍齡定食（圖左上）個名好犀利！！其實和我的餐一樣是菠菜意粉，多兩蚊多左沙律，早知我叫呢個🤦🏼‍♀️。 一個同事要3號餐，Iron-boost補血定食😂😂😂（圖右下），紅菜頭忌廉意粉。 個顏色真係好pink 🤦🏼‍♀️，賣相真係好好，望到都好開胃。 唯一男同事要左個最貴的6號餐，自家製素牛漢堡配薯條。個漢堡真係好細，男仔真係食唔飽😂，薯條也沒有很多。我還是食真正的牛肉漢堡， 素牛肉漢堡就算了吧。 吃素的朋友，推薦來試一下。 偶爾想要試下健康餐的朋友，也可以來試一下。 無肉不歡的朋友，你還是不要來試了🤣🤣🤣             213,1
自從黃大仙中心裝修之後，進駐左唔少新餐廳，喺食方面比之前就多左好多選擇🤔 今次同朋友揀左呢間餐廳試下，6點幾去到仲未係好多人，但係坐到7點幾嗰陣就開始坐到滿座，呢個鐘數利就要等位啦。 呢間店嘅嘢食有好多選擇，除咗有壽司，刺身之外，仲有唔同類型嘅沙律，熱食（例如海鮮泡飯，雞翼，蠔...)，同埋各種甜品，真心唔錯👍🏼 溫泉玉子牛油果凱撒沙律 首先叫咗個沙律，好足料份量又大，我哋四個人食都足夠，菜同牛油果都好新鮮~ 櫻花蝦鯛魚湯泡飯👍🏼 泡飯係用石鍋裝住，賣相幾靚，湯係上菜嗰陣先喺你面前淋上去嘅，奶白色嘅湯魚味好濃郁又好鮮甜，值得推薦！🤓 廣島蠔寄世鍋 同樣地，呢個鍋好足料，除咗有蠔之外，仲有蝦，蜆，豆腐，粉絲等，咁多材料擺埋一齊令個湯好鮮甜，海鮮味好濃👍🏼👍🏼 5點刺身盛 刺身賣相幾好，食落一啲雪藏未都冇，啲壽司都一樣，非常新鮮。冇諗過呢度啲熱食同刺身壽司一樣都做得幾好。 真心覺得呢間店啲嘢食唔錯好高質，但係價錢又唔算好貴，值得再試多一次☺,1
呢排開始步入夏天 要快d食碗 蜜瓜碗 農場牛奶刨冰 ($108) 來解暑！其實對我來說 無論幾時 無天氣 也是吃冰的節奏👅呢個冰好好食！除左Shari shari之外有另一間既刨冰可以encore啦！蜜瓜係每日由日本新鮮運到既，而牛奶刨冰係用北海道牛奶整既 牛奶味好香🤤食到底仍然好重既牛奶味 唔同其他店既刨冰 去到最底係無咩味 值得一試呀👅 呢間餐廳係素食主義 我對佢既忌廉南瓜飯都好有興趣 但耐何太飽了 下次等我再去食先 😋,1
日做夜做，望穿秋水想去旅行，可惜得個望字，唯有同媽咪去食住日本食物止住癮先啦！ 今次黎到呢間係朋友話幾抵食既日本餐廳，係佐敦出地鐵站過條馬路再轉入南京街，就見到樓下有店員招呼，行樓梯上一樓就到，地理位置都幾方便，心諗鋪租應都不少吧XD 餐牌有好多選擇，壽司刺身炸物基本上都有齊，有啲廚師推介都好想試。 蟹籽蟹柳沙律$42 叫左呢款最常見既日式沙律，店員寫餐時問要大定細，因為大真係好大，結果上枱時都真係勁大盤雙手捧起都覺得重。 青瓜絲可以話係海量，爽脆新鮮。面既蟹柳絲同蟹籽同樣足料，3-4個人分享都冇問題，不過今次我自己食哂 叫店員另上既沙律醬，超級大碗！！ 浦燒鰻魚$  本身想叫鰻魚石鍋飯，但我同媽咪都係鰻魚愛好者，所以見到整條鰻魚就決定叫呢個啦！ 整條鰻魚，切成五大件，疊埋都差唔多有隻碟咁長，成條好少可有咁長既鰻魚百三蚊係抵食 鰻魚汁幾濃郁，甜甜地，惹味度十足，有人中意肥膏多有人中意肉多，呢到係魚脂多，所以每啖都滑口，魚脂豐腴既代價就係魚肉相對較薄身 金粟紫薯餅$42 身為一個澱粉質控，見到紫薯即刻雙眼發光啦紫薯餅係唔少日式餐廳都食過，但入面有埋金粟粒就少見啲！ 兩大件再一分為二，四件一碟同人分享都唔錯，紫薯饀唔算好厚身，紫薯既甜來得自然又唔會有額外添加既感覺，口感creamy，由於我都影相影左一段時間，冇咁熱但脆口度都依然keep到，至於粟子粒粒平均散落薯餅，口感豐富度再上一層 刺身拼盤$  食日本野都冇理由唔叫刺身有幾種唔同刺身拼盤，揀左呢個平平地又有海膽，岩媽咪食！ 海膽顏色鮮豔，頗新鮮，媽咪覺得幾甜，我就覺得少少腥味，但都接受到。 反而我中意三文魚多d，夠厚身整體刺身都新鮮！不過又未係去到好鮮甜既程度，一分錢一分貨啦拼盤仲有個飯糰附上 火焰壽司（5件） $55 既然試左刺身，就試d火焰壽司，特別啲嘛 除左蝦之外，其他壽司都係好長身，十蚊左右一件，但係有齊鰻魚、牛、三文魚腩呢d偏貴價既食材，唔會好似平時食壽司咁普通，呢個廚師推介都唔錯。 黃金焗廣島蠔$58 3隻 本身見有生蠔想叫，但見餐牌成大頁淨係sell呢個，講到咁吸引，我就比面試下佢 三大隻焗蠔，配以生菜做配料，每隻平均大隻手掌長度。 個殻就夠大，平時焗蠔最常見既問題係隻蠔縮水縮到食唔到，呢次都無呢個問題，唔算好大隻但對得住呢個價，芝士沙律醬較稀身但味道都夠濃味，咸咸甜甜咁，蠔肉本身既味就唔太明顯，可能比沙律醬cover左。 和風小食拼盤 $48 和風小食例如八瓜魚仔同埋螺肉都係我杯茶，有時會單叫黎食下，單叫廿蚊已經算平，難得見到有一式三樣齊哂，比起單叫抵d 同樣都係好大盤八瓜魚同螺肉都好爽口，調味充足，中華沙律同樣爽脆，三四人分享都ok!雖然係小食但感覺唔會好頹,2
是日較遲收工，和同事黎到朋友介紹既呢間食野。 幸好平日唔係太多人，無book位，等左成20mins。 由此工作太辛苦，所以叫左好多小食食下飲下傾下計，大訴工作之苦。 天婦羅蝦粉漿薄身，蝦肉爽口味美！ 軟殼蟹手卷，軟殼蟹炸得香脆，要即刻食，如果唔係紫菜會軟！ 配上青瓜絲及沙律醬，好好味！ 雜錦串燒，選左汁燒，有點後悔，因麻麻，唔夠香，塗上醬汁後較濕身，口感略差！ 芝士鐵板豆腐，十分香，而且芝士更會拉絲。 豆腐嫩滑，面頭有芝士，更有些肉醬，洋蔥，食落更加香！ 凍油子蜜略甜！ 食食下叫左個八品刺身盛盒，有很多款，食材很新鮮，鮮甜，魚味濃。 吞拿魚居然唔鞋，好有驚喜！ 焗蠔好大隻，幸好肉都幾大粒下，醬十分香，微酸又甜，十分正，推介！ 秋刀魚燒得十分香，不過燒過龍乾身，肉質仍有汁，不過細條左d囉！(唔見左張相) 食完小食整個香辣海鮮烏冬，上枱時超滾。 個湯果然香辣，烏冬非常滑，吸收湯既味道，十分美味。 海鮮都有好多款，配呢個湯更加鮮味！推介！ 最後一人叫一個雪芭，我選的是蘋果雪芭，實在漂亮。 蘋果味清香，十分香甜，入口幼滑！ 我地傾左好耐，幸好都無趕我地。,2
今晚吃日本料理，來到佐敦的七福神和食亭，何謂「七福神」我沒有考究，反正也不關我的事，最重要的還是食物質素。 食物選擇算是很多，而且價錢非常合理，性價比算高，可以放心點多幾款食物，星期日至四有部份菜式還設有優惠，例如炸蝦餅*4件只需$19元、網燒牛扒$29元，相當划算。 剌身當中我獨愛三文魚，所以點了三文魚剌身及三文魚腩剌身，剌身相當厚切，色澤討好一看便知新鮮。魚味香濃，魚腩位置更帶少許油脂香。 海膽簡直是刺身中的極品，入口即溶就像奶油般的幼滑，新鮮且味道香濃，有點像鹹蛋黃的香味，十分好吃。 一口芝士朱古力年糕: size只是一般芝士年糕的size，並不是一口年糕，應改名為一口芝士一口朱古力年糕吧? 這款年糕與一般芝士年糕無異，剛煎好時集香脆、鬆軟、半溶於一身，味道也不錯。唯一是朱古力醬真的完全不配。 芝士焗天火蠔: $58元共三隻，用厚厚的芝士白汁鋪在生蠔上焗製，表面澄金黃色相當吸引。蠔肉大大粒而且新鮮，絕無腥味，滴少許檸檬汁更鮮甜。 牛油香煎銀鱈魚: 共有兩塊魚扒，鱈魚煎得相當香，雖然牛油味並不突出，可是魚肉非常鮮甜，而且很嫩滑，有種入口即溶的感覺。,2
